"CMMS_ASSET_ID","STREET_NAME","STREET_NUMBER","PI_TAG","bad_tag","TR_PLANT","BASIN","AREA_FT2","STATION_NAME","TEMPLATE"
"LS-002197","STARRATT RD","900","NORTH:STA900",TRUE,"CEDAR BAY","CEDAR BAY",28.3,"STARRATT RD - 900","_cte_lead"
"LS-000534","CAVALIER RD","7041","NORTH:CAV7041",TRUE,"BUCKMAN","BUCKMAN",81,"CAVALIER RD - 7041","_cte_lead"
"LS-001137","IRVING SCOTT DR","7305","NORTH:IRV7305",TRUE,"BUCKMAN","BUCKMAN",19.6349540849362,"IRVING SCOTT DR - 7305","_cte_lead"
"LS-002061","SIBBALD RD","9344","NORTH:SIB9344",TRUE,"BUCKMAN","BUCKMAN",28.3,"SIBBALD RD - 9344","_cte_lead"
"LS-001799","PORTSMOUTH AVE","4508","NORTH:POR4508",TRUE,"BUCKMAN","BUCKMAN",19.6349540849362,"PORTSMOUTH AVE - 4508","_cte_lead"
"LS-000358","BEAVER ST W","2028","NORTH:BEA2028",TRUE,"BUCKMAN","BUCKMAN",50.3,"BEAVER ST W - 2028","_cte_lead"
"LS-000070","ADELAIDE DR","9374","WEST:ADE9374",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"ADELAIDE DR - 9374","_cte_lead"
"LS-001216","LAKE GRAY BLVD","6130","WEST:LAK6130",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"LAKE GRAY BLVD - 6130","_cte_lead"
"LS-001278","LEAH CREEK DR","4676","SOUTH:LEA4676",TRUE,"MANDARIN","MANDARIN",19.6349540849362,"LEAH CREEK DR - 4676","_cte_lead"
"LS-002425","WHITE FEATHER DR","12474","EAST:WHI12474",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"WHITE FEATHER DR - 12474","_cte_lead"
"LS-001697","PECAN PARK RD","606","NORTH:PEC606",TRUE,"CEDAR BAY","CEDAR BAY",28.3,"PECAN PARK RD - 606","_cte_lead"
"LS-000091","ALTA DR","11524","NORTH:ALT11524",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"ALTA DR - 11524","_cte_lead"
"LS-000392","BISHOP ESTATES RD","1920","STJOHNS:BIS1920",FALSE,"JCP","JCP",28.3,"BISHOP ESTATES RD - 1920","_cte_leadsp"
"LS-001881","RIDGEVIEW AVE","6950","WEST:RID6950",TRUE,"SOUTHWEST","SOUTHWEST",78.5,"RIDGEVIEW AVE - 6950","_cte_lead"
"LS-001926","ROXIE ST","1309","EAST:ROX1309",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"ROXIE ST - 1309","_cte_lead"
"LS-001828","RABBIT RIDGE RD","10277","NORTH:RAB10277",TRUE,"BUCKMAN","BUCKMAN",19.6349540849362,"RABBIT RIDGE RD - 10277","_cte_lead"
"LS-000138","ARMSDALE RD","3194","NORTH:ARM3194",TRUE,"CEDAR BAY","CEDAR BAY",19.6349540849362,"ARMSDALE RD - 3194","_cte_lead"
"LS-001878","RICKER RD","7500","WEST:RIC7500",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"RICKER RD - 7500","_cte_lead"
"LS-001193","KILKELLY LN S","8138","WEST:KIL8138",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"KILKELLY LN S - 8138","_cte_lead"
"LS-000603","COLLINS RD","5540","WEST:COL5540",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"COLLINS RD - 5540","_cte_lead"
"LS-000607","COLLINS RD","5291","WEST:COL5291",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"COLLINS RD - 5291","_cte_lead"
"LS-000608","COLLINS RD","5291","WEST:COL5291-2",TRUE,"SOUTHWEST","SOUTHWEST",19.6349540849362,"COLLINS RD - 5291","_cte_lead"
"LS-000602","COLLINS RD","5096","WEST:COL5096",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"COLLINS RD - 5096","_cte_lead"
"LS-000601","COLLINS RD","4580","WEST:COL4580",TRUE,"SOUTHWEST","SOUTHWEST",33.2,"COLLINS RD - 4580","_cte_lead"
"LS-000422","BLANDING BLVD","8151","WEST:BLA8151-1",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"BLANDING BLVD - 8151","_cte_lead"
"LS-002299","TOWNSEND RD","6210","WEST:TOW6210",TRUE,"SOUTHWEST","SOUTHWEST",19.6349540849362,"TOWNSEND RD - 6210","_cte_lead"
"LS-002301","TOWNSEND RD","6756","WEST:TOW6756",TRUE,"SOUTHWEST","SOUTHWEST",19.6349540849362,"TOWNSEND RD - 6756","_cte_lead"
"LS-000769","DUVAL RD","14695","NORTH:DUV14695",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"DUVAL RD - 14695","_cte_lead"
"LS-002318","TYSON LAKE DR","2235","WEST:TYS2235",TRUE,"SOUTHWEST","SOUTHWEST",78.5,"TYSON LAKE DR - 2235","_cte_lead"
"LS-001648","ORTEGA BLUFF LN","5349","WEST:ORT5349",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"ORTEGA BLUFF LN - 5349","_cte_lead"
"LS-001649","ORTEGA BLUFF PKWY","7799","WEST:ORT7799",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"ORTEGA BLUFF PKWY - 7799","_cte_lead"
"LS-000469","BRISTOL BAY LN N","5565","WEST:BRI5565",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"BRISTOL BAY LN N - 5565","_cte_lead"
"LS-001416","MARTIN LAKES DR N","11405","WEST:MAR11405",TRUE,"BUCKMAN","BUCKMAN",28.3,"MARTIN LAKES DR N - 11405","_cte_lead"
"LS-000998","GUARDIAN DR","1578","WEST:GUA1578",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"GUARDIAN DR - 1578","_cte_lead"
"LS-001129","INDIAN CREEK BLVD","3421","STJOHNS:IND3421",TRUE,"BLACKS FORD","BLACKS FORD",28.3,"INDIAN CREEK BLVD - 3421","_cte_lead"
"LS-000576","CIMARRONE BLVD","2537","STJOHNS:CIM2537",TRUE,"BLACKS FORD","BLACKS FORD",28.3,"CIMARRONE BLVD - 2537","_cte_lead"
"LS-000695","DEEDER LN","12133","SOUTH:DEE12133",TRUE,"MANDARIN","MANDARIN",28.3,"DEEDER LN - 12133","_cte_lead"
"LS-000640","COUNTY RD 210","3150","STJOHNS:COU3428",TRUE,"BLACKS FORD","BLACKS FORD",78.5,"COUNTY RD 210 - 3150","_cte_lead"
"LS-000391","BISHOP ESTATES RD","3366","STJOHNS:BIS3366",FALSE,"JCP","JCP",50.3,"BISHOP ESTATES RD - 3366","_cte_leadsp"
"LS-001228","LANCASHIRE DR","8869","NORTH:LAN8869",TRUE,"BUCKMAN","BUCKMAN",113.1,"LANCASHIRE DR - 8869","_cte_lead"
"LS-001643","OLD ST AUGUSTINE RD","12905","SOUTH:STA12905",TRUE,"MANDARIN","MANDARIN",28.3,"OLD ST AUGUSTINE RD - 12905","_cte_lead"
"LS-001831","RACETRACK RD","3880","STJOHNS:RAC3880",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"RACETRACK RD - 3880","_cte_leadsp"
"LS-002019","SAWTOOTH OAK CT","10901","NORTH:SAW10901",TRUE,"CEDAR BAY","CEDAR BAY",28.3,"SAWTOOTH OAK CT - 10901","_cte_lead"
"LS-001359","LONICERA LOOP","4064","STJOHNS:LON4064",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"LONICERA LOOP - 4064","_cte_leadsp"
"LS-002473","YELLOW BLUFF RD","12150","NORTH:YEL12150",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"YELLOW BLUFF RD - 12150","_cte_lead"
"LS-002071","SKYLARK DR","10900","SOUTH:SKY10900",TRUE,"MANDARIN","MANDARIN",19.6349540849362,"SKYLARK DR - 10900","_cte_lead"
"LS-002457","WINDY WAY E","1904","STJOHNS:WIN1904",FALSE,"BLACKS FORD","BLACKS FORD",50.3,"WINDY WAY E - 1904","_cte_leadsp"
"LS-000393","BISHOP ESTATES RD","3460","STJOHNS:BIS3460",FALSE,"JCP","JCP",50.3,"BISHOP ESTATES RD - 3460","_cte_leadsp"
"LS-002020","SAXON LAKE DR","13745","EAST:SAX13745",TRUE,"ARLINGTON EAST","ARLINGTON EAST",19.6349540849362,"SAXON LAKE DR - 13745","_cte_lead"
"LS-000888","FLORA BRANCH BLVD","677-1","STJOHNS:FLO677",FALSE,"JCP","JCP",50.3,"FLORA BRANCH BLVD - 677-1","_cte_leadsp"
"LS-001871","RICHFIELD BLVD","12507","NORTH:RIC12507",TRUE,"CEDAR BAY","CEDAR BAY",28.3,"RICHFIELD BLVD - 12507","_cte_lead"
"LS-001699","PEPPERVINE AVE","852","STJOHNS:PEP852",FALSE,"JCP","JCP",50.3,"PEPPERVINE AVE - 852","_cte_leadsp"
"LS-002220","SUEMAC RD","1029","WEST:SUE1029",TRUE,"BUCKMAN","BUCKMAN",50.3,"SUEMAC RD - 1029","_cte_lead"
"LS-001215","LAKE GARDENS DR","12551","SOUTH:LAK12551-1",FALSE,"MANDARIN","MANDARIN",50.3,"LAKE GARDENS DR - 12551","_cte_leadsp"
"LS-000954","GLENN HOLLOW DR","12293","NORTH:GLE12293",TRUE,"CEDAR BAY","CEDAR BAY",28.3,"GLENN HOLLOW DR - 12293","_cte_lead"
"LS-001473","MISTY WATER DR N","12090","EAST:MIS12090",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"MISTY WATER DR N - 12090","_cte_lead"
"LS-001814","PEREMETER INDUSTRIAL PKWY E","4301","WEST:PER4301",TRUE,"BUCKMAN","BUCKMAN",28.3,"PEREMETER INDUSTRIAL PKWY E - 4301","_cte_lead"
"LS-002306","TRANQUILITY CREEK DR","14695","NORTH:TRA14695",FALSE,"CEDAR BAY","CEDAR BAY",50.3,"TRANQUILITY CREEK DR - 14695","_cte_leadsp"
"LS-000692","DAYLIGHT TRL","12520","NORTH:DAY12520",TRUE,"CEDAR BAY","CEDAR BAY",28.3,"DAYLIGHT TRL - 12520","_cte_lead"
"LS-002371","VICTORIA LAKES DR N","3534","NORTH:VIC3534",TRUE,"CEDAR BAY","CEDAR BAY",78.5,"VICTORIA LAKES DR N - 3534","_cte_lead"
"LS-002378","WAGES WAY E","12512","NORTH:WAG12512",TRUE,"CEDAR BAY","CEDAR BAY",28.3,"WAGES WAY E - 12512","_cte_lead"
"LS-001533","NEW BERLIN RD","1490","NORTH:NEW1490",TRUE,"CEDAR BAY","CEDAR BAY",28.3,"NEW BERLIN RD - 1490","_cte_lead"
"LS-002224","SUMMER BREEZE DR N","581","NORTH:SUM581",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"SUMMER BREEZE DR N - 581","_cte_lead"
"LS-001189","KERNAN FOREST BLVD","12591","EAST:KER12591",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"KERNAN FOREST BLVD - 12591","_cte_lead"
"LS-001637","OLD MIDDLEBURG RD","6712","WEST:OLD6712",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"OLD MIDDLEBURG RD - 6712","_cte_lead"
"LS-001147","JAMMES RD","6034","WEST:JAM6034",TRUE,"SOUTHWEST","SOUTHWEST",19.6349540849362,"JAMMES RD - 6034","_cte_lead"
"LS-002199","STEAMBOAT SPRINGS DR E","4403","WEST:STE4403",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"STEAMBOAT SPRINGS DR E - 4403","_cte_lead"
"LS-001472","MISTY MEADOWS CT N","8017","WEST:MIS8017",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"MISTY MEADOWS CT N - 8017","_cte_lead"
"LS-000509","CANDLEBARK DR","801","EAST:CAN801",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"CANDLEBARK DR - 801","_cte_lead"
"LS-000496","BURNT MILL RD","11201","SOUTH:BUR11201",TRUE,"ARLINGTON EAST","ARLINGTON EAST",78.5,"BURNT MILL RD - 11201","_cte_lead"
"LS-001036","HAWKS CLIFF CT","7402","WEST:HAW7402",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"HAWKS CLIFF CT - 7402","_cte_lead"
"LS-002051","SHILOH MILL BLVD","4695","SOUTH:SHI4695",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"SHILOH MILL BLVD - 4695","_cte_lead"
"LS-002373","VIDA LN","7094","WEST:VID7094",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"VIDA LN - 7094","_cte_lead"
"LS-000727","DIRECTORS RD","4500","WEST:DIR4500",TRUE,"BUCKMAN","BUCKMAN",28.3,"DIRECTORS RD - 4500","_cte_lead"
"LS-000109","APPLE BLOSSOM TRL E","10922","NORTH:APP10922",TRUE,"CEDAR BAY","CEDAR BAY",28.3,"APPLE BLOSSOM TRL E - 10922","_cte_lead"
"LS-000259","BAYMEADOWS RD E","8036","SOUTH:BAY8036",TRUE,"ARLINGTON EAST","ARLINGTON EAST",113.1,"BAYMEADOWS RD E - 8036","_cte_lead"
"LS-000047","118TH ST","5823","WEST:1185823",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"118TH ST - 5823","_cte_lead"
"LS-000898","FORESTDALE RD","11221","NORTH:FOR11221",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"FORESTDALE RD - 11221","_cte_lead"
"LS-001481","MONTEREY BAY DR","7819","SOUTH:MON7819",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"MONTEREY BAY DR - 7819","_cte_lead"
"LS-000791","EDENFIELD RD","6210","EAST:EDE6210",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"EDENFIELD RD - 6210","_cte_lead"
"LS-001673","PANTHER CREEK PKWY","11182","WEST:PAN11182",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"PANTHER CREEK PKWY - 11182","_cte_lead"
"LS-000983","GREENFIELD DR","137","STJOHNS:GRE137",TRUE,"BLACKS FORD","BLACKS FORD",28.3,"GREENFIELD DR - 137","_cte_lead"
"LS-001209","LADY LAKE RD","688","NORTH:LAD688",TRUE,"CEDAR BAY","CEDAR BAY",40.7,"LADY LAKE RD - 688","_cte_lead"
"LS-000390","BISCAYNE BLVD","12300","NORTH:BIS12300",TRUE,"CEDAR BAY","CEDAR BAY",78.5,"BISCAYNE BLVD - 12300","_cte_lead"
"LS-002433","WILLIAM BURGESS BLVD","76688","NASSAU:WIL76688",TRUE,"NASSAU","NASSAU",50.3,"WILLIAM BURGESS BLVD - 76688","_cte_lead"
"LS-001896","RIVERWOOD DR","86322","NASSAU:RIV86322",TRUE,"NASSAU","NASSAU",50.3,"RIVERWOOD DR - 86322","_cte_lead"
"LS-001066","HICKOX RD","86072","NASSAU:HIC86072",TRUE,"NASSAU","NASSAU",50.3,"HICKOX RD - 86072","_cte_lead"
"LS-001133","INTERNATIONAL VILLAGE DR","7535","EAST:INT7535",TRUE,"MONTEREY","MONTEREY",28.3,"INTERNATIONAL VILLAGE DR - 7535","_cte_lead"
"LS-001362","LORD NELSON BLVD","792","NORTH:LOR791",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"LORD NELSON BLVD - 792","_cte_lead"
"LS-002289","TOUCHTON RD","8362","SOUTH:TOU8362",TRUE,"ARLINGTON EAST","ARLINGTON EAST",113.1,"TOUCHTON RD - 8362","_cte_lead"
"LS-001344","LENTS RD","28594","NASSAU:LEN28594",TRUE,"NASSAU","NASSAU",50.3,"LENTS RD - 28594","_cte_lead"
"LS-001500","MORSE AVE","6857","WEST:MOR6857",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"MORSE AVE - 6857","_cte_lead"
"LS-001169","JULIA MARIE DR","3805","WEST:JUL3805",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"JULIA MARIE DR - 3805","_cte_lead"
"LS-000381","BERWICKSHIRE DR","13123","EAST:BER13123",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"BERWICKSHIRE DR - 13123","_cte_lead"
"LS-001156","JERRY ADAM DR","11477","NORTH:JER11477",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"JERRY ADAM DR - 11477","_cte_lead"
"LS-000838","EMERALD BAY DR","4211","EAST:EME4211",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"EMERALD BAY DR - 4211","_cte_lead"
"LS-002393","WATERMARK LN W","10014","SOUTH:WAT10014",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"WATERMARK LN W - 10014","_cte_lead"
"LS-002343","UNIVERSITY BLVD N","4598","EAST:UNI4598",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"UNIVERSITY BLVD N - 4598","_cte_lead"
"LS-002091","SOUTHERN CREEK DR","921","STJOHNS:SOU921",FALSE,"JCP","JCP",78.5,"SOUTHERN CREEK DR - 921","_cte_leadsp"
"LS-000951","GINNIE SPRINGS RD","6350","STJOHNS:GIN6350",FALSE,"GREENLAND","GREENLAND",78.5,"GINNIE SPRINGS RD - 6350","_cte_leadsp"
"LS-001694","PECAN PARK RD","14063","NORTH:PEC14063",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"PECAN PARK RD - 14063","_cte_lead"
"LS-001816","PROPELLER DR","5051","NORTH:PRO5051",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"PROPELLER DR - 5051","_cte_lead"
"LS-000428","BLOUNT ISLAND BLVD","9362","NORTH:BLO9362",TRUE,"CEDAR BAY","CEDAR BAY",113.1,"BLOUNT ISLAND BLVD - 9362","_cte_lead"
"LS-001766","PINE ACRES RD","11003","SOUTH:PIN11003",TRUE,"MANDARIN","MANDARIN",19.6349540849362,"PINE ACRES RD - 11003","_cte_lead"
"LS-000900","FORT MILTON DR","65","WEST:FOR65",TRUE,"BUCKMAN","BUCKMAN",28.3,"FORT MILTON DR - 65","_cte_lead"
"LS-000400","BLACKHAWK DR","4983","STJOHNS:BLA4983",TRUE,"BLACKS FORD","BLACKS FORD",28.3,"BLACKHAWK DR - 4983","_cte_lead"
"LS-001221","LAKE RUN BLVD","155","NORTH:LAK155",TRUE,"CEDAR BAY","CEDAR BAY",28.3,"LAKE RUN BLVD - 155","_cte_lead"
"LS-001674","PARADISE COMMONS","37090","NASSAU:PAR3970",TRUE,"NASSAU","NASSAU",28.3,"PARADISE COMMONS - 37090","_cte_lead"
"LS-000881","FISH EAGLE DR E","14130","NORTH:FIS14130",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"FISH EAGLE DR E - 14130","_cte_lead"
"LS-001009","NORTH HAMPTON CLUB WAY","86857","NASSAU:NOR86857",TRUE,"NASSAU","NASSAU",50.3,"NORTH HAMPTON CLUB WAY - 86857","_cte_lead"
"LS-000780","EASTPORT DR","86257","NASSAU:EAS86257",TRUE,"NASSAU","NASSAU",50.3,"EASTPORT DR - 86257","_cte_lead"
"LS-001914","ROOSEVELT BLVD","6331","WEST:ROO6331",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"ROOSEVELT BLVD - 6331","_cte_lead"
"LS-000443","BOSTICK WOOD DR","85231","NASSAU:BOS85231",TRUE,"NASSAU","NASSAU",28.3,"BOSTICK WOOD DR - 85231","_cte_lead"
"LS-000817","EGRETS NEST DR","13788","STJOHNS:EGR13788",TRUE,"MANDARIN","MANDARIN",50.3,"EGRETS NEST DR - 13788","_cte_lead"
"LS-000346","BEACON DR","11247","EAST:BEA11247",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"BEACON DR - 11247","_cte_lead"
"LS-002177","ST JOHNS FOREST BLVD","190","STJOHNS:STJ190",TRUE,"BLACKS FORD","BLACKS FORD",50.3,"ST JOHNS FOREST BLVD - 190","_cte_lead"
"LS-000917","FT CAROLINE RD","12720","EAST:FTC12720",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"FT CAROLINE RD - 12720","_cte_lead"
"LS-001798","PORTSIDE DR","11221","EAST:POR11221",TRUE,"ARLINGTON EAST","ARLINGTON EAST",64,"PORTSIDE DR - 11221","_cte_lead"
"LS-000923","FULTON RD","5047","EAST:FUL5047",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"FULTON RD - 5047","_cte_lead"
"LS-001490","MONUMENT POINT CIR","4621","EAST:MON4621",FALSE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"MONUMENT POINT CIR - 4621","_cte_leadsp"
"LS-001610","JIGGERMAST AVE","4423","EAST:JIG4423",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"JIGGERMAST AVE - 4423","_cte_lead"
"LS-000149","ASHLEY MANOR WAY W","4894","EAST:ASH4894",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"ASHLEY MANOR WAY W - 4894","_cte_lead"
"LS-001506","KINGSLEY MANOR WAY","11433","EAST:KIN11433",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"KINGSLEY MANOR WAY - 11433","_cte_lead"
"LS-000419","BLANDING BLVD","7200","WEST:BLA7200",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"BLANDING BLVD - 7200","_cte_lead"
"LS-001765","PIEDMONT DR","96158","NASSAU:PIE96158",TRUE,"NASSAU","NASSAU",50.3,"PIEDMONT DR - 96158","_cte_lead"
"LS-001935","SAFESHELTER DR S","2748","EAST:SAF2748",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"SAFESHELTER DR S - 2748","_cte_lead"
"LS-001489","MONUMENT RD","4245","EAST:MON4245",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"MONUMENT RD - 4245","_cte_lead"
"LS-001672","PALMETTO INLET E","5512","EAST:PAL5512",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"PALMETTO INLET E - 5512","_cte_lead"
"LS-001425","MCCORMICK RD","12943","EAST:MCC12943",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"MCCORMICK RD - 12943","_cte_lead"
"LS-000993","GREGORY DR","7677","WEST:GRE7677",TRUE,"SOUTHWEST","SOUTHWEST",50.3,"GREGORY DR - 7677","_cte_lead"
"LS-001488","MONUMENT RD","3333","EAST:MON3333",TRUE,"ARLINGTON EAST","ARLINGTON EAST",19.6349540849362,"MONUMENT RD - 3333","_cte_lead"
"LS-002333","UNIVERSITY BLVD N","4449","EAST:UNI4449",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"UNIVERSITY BLVD N - 4449","_cte_lead"
"LS-000550","CHAFFEE RD S","3795","WEST:CHA3795",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"CHAFFEE RD S - 3795","_cte_lead"
"LS-001509","MOUNT PLEASANT RD","12934","EAST:MTP12934",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"MOUNT PLEASANT RD - 12934","_cte_lead"
"LS-002438","WILLIAM MILLS ST","8765","NORTH:WIL8765",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"WILLIAM MILLS ST - 8765","_cte_lead"
"LS-002352","UNIVERSITY BLVD W","3534","SOUTH:UNI3534",FALSE,"BUCKMAN","BUCKMAN",19.6349540849362,"UNIVERSITY BLVD W - 3534","_cte_leadsp"
"LS-001777","PLAZA GATE LN","8201","SOUTH:PLA8201",FALSE,"ARLINGTON EAST","ARLINGTON EAST",19.6349540849362,"PLAZA GATE LN - 8201","_cte_leadsp"
"LS-000255","BAYMEADOWS RD","3847","SOUTH:BAY3847",FALSE,"ARLINGTON EAST","ARLINGTON EAST",19.6349540849362,"BAYMEADOWS RD - 3847","_cte_leadsp"
"LS-002041","SHARBETH DR S","7310","WEST:SHA7310",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"SHARBETH DR S - 7310","_cte_lead"
"LS-001018","HARBOUR ISLAND DR","4234","EAST:HAR4234",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"HARBOUR ISLAND DR - 4234","_cte_lead"
"LS-001889","RIVER TRAIL RD","4544","EAST:RIV4544",TRUE,"ARLINGTON EAST","ARLINGTON EAST",38.5,"RIVER TRAIL RD - 4544","_cte_lead"
"LS-001068","HIDDEN HILLS DR","12051","EAST:HID12051",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"HIDDEN HILLS DR - 12051","_cte_lead"
"LS-002903","BLOUNT ISLAND BLVD","8998","NORTH:BLO8998",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"BLOUNT ISLAND BLVD - 8998","_cte_lead"
"LS-000427","BLOUNT ISLAND BLVD","9240","NORTH:BLO9240",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"BLOUNT ISLAND BLVD - 9240","_cte_lead"
"LS-000429","BLOUNT ISLAND BLVD","9950","NORTH:BLO9950",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"BLOUNT ISLAND BLVD - 9950","_cte_lead"
"LS-000430","BLOUNT ISLAND BLVD","9969","NORTH:BLO9969",TRUE,"CEDAR BAY","CEDAR BAY",50.3,"BLOUNT ISLAND BLVD - 9969","_cte_lead"
"LS-002353","UNIVERSITY BLVD W","3737","EAST:UNI3737",FALSE,"BUCKMAN","BUCKMAN",28.3,"UNIVERSITY BLVD W - 3737","_cte_leadsp"
"LS-000624","CONGA ST","3878","SOUTH:CON3878",FALSE,"ARLINGTON EAST","ARLINGTON EAST",63,"CONGA ST - 3878","_cte_leadsp"
"LS-000262","BAYMEADOWS WAY W","7611","SOUTH:BAY7611",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"BAYMEADOWS WAY W - 7611","_cte_lead"
"LS-001470","MISSION HILLS DR E","3900","EAST:MIS3900",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"MISSION HILLS DR E - 3900","_cte_lead"
"LS-001469","MISSION HILLS DR ","12501","EAST:MIS12501",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"MISSION HILLS DR  - 12501","_cte_lead"
"LS-001415","MARTIN LAKES CT","11399","WEST:MAR11399",TRUE,"BUCKMAN","BUCKMAN",28.3,"MARTIN LAKES CT - 11399","_cte_lead"
"LS-001016","HARBOR CAY CT","11036","EAST:HAR11036",TRUE,"ARLINGTON EAST","ARLINGTON EAST",19.6349540849362,"HARBOR CAY CT - 11036","_cte_lead"
"LS-000759","DUPONT AVE","2859","SOUTH:DUP2859",FALSE,"BUCKMAN","BUCKMAN",28.3,"DUPONT AVE - 2859","_cte_leadsp"
"LS-002369","VIA DE LN REINA","3431","SOUTH:VIA3431",FALSE,"ARLINGTON EAST","ARLINGTON EAST",19.6349540849362,"VIA DE LN REINA - 3431","_cte_leadsp"
"LS-001685","PARKLAND RD","13437","WEST:PAR13437",TRUE,"SOUTHWEST","SOUTHWEST",216,"PARKLAND RD - 13437","_cte_lead"
"LS-000250","BAYMEADOWS CIR W","7640","SOUTH:BAY7640",TRUE,"ARLINGTON EAST","ARLINGTON EAST",50.3,"BAYMEADOWS CIR W - 7640","_cte_lead"
"LS-001207","LA VISTA CIR","4181","SOUTH:LAV4181",FALSE,"ARLINGTON EAST","ARLINGTON EAST",63.6,"LA VISTA CIR - 4181","_cte_leadsp"
"LS-001874","RICKER RD","5115","WEST:RIC5115",TRUE,"SOUTHWEST","SOUTHWEST",28.3,"RICKER RD - 5115","_cte_lead"
"LS-000251","BAYMEADOWS CIR W","7836","SOUTH:BAY7836",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"BAYMEADOWS CIR W - 7836","_cte_lead"
"LS-001270","LAS PALMAS WAY","7600","SOUTH:LAS7600",TRUE,"ARLINGTON EAST","ARLINGTON EAST",19.6349540849362,"LAS PALMAS WAY - 7600","_cte_lead"
"LS-001613","OAK WATER DR","2034","EAST:OAK2034",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"OAK WATER DR - 2034","_cte_lead"
"LS-000858","FAWN BROOK DR","9748","SOUTH:FAW9748",TRUE,"ARLINGTON EAST","ARLINGTON EAST",28.3,"FAWN BROOK DR - 9748","_cte_lead"
