CMMS_ASSET_ID,PI_TAG,BASIN,AREA_FT2,STATION_NAME,TEMPLATE
LS-004352,NORTH:DUR12512,CEDAR BAY,50.27,DURBANS POINT PL - 12512,_cte_leadsp
LS-004358,STJOHNS:REF86,GREENLAND,63.62,REFLECTIONS AVE - 86,_cte_leadsp
LS-004370,STJOHNS:JUN658,BLACKS FORD,63.62,JUNIPER HILLS DR - 658,_cte_leadsp
LS-004384,STJOHNS:GRA157,BLACKS FORD,50.27,GRAND LAKES DR - 157,_cte_leadsp
LS-004399,STJOHNS:SPO10076,BUCKMAN,50.27,SPOTTED SEA DR - 10076,_cte_leadsp
LS-004400,WEST:BUS7094,SOUTHWEST,50.27,BUSTO CIR - 7094,_cte_leadsp
LS-004349,NASSAU:DRI75425,NASSAU,50.26548246,DRIFTWOOD CT - 75425,_cte_leadsp
LS-004355,NASSAU:BLA96736,NASSAU,50.27,BLACKROCK COVE WAY - 96736,_cte_leadsp
LS-001791,STJOHNS:PON216,PONTE VEDRA,63.62,PONTE VEDRA BLVD - 216,_cte_leadsp
LS-004359,NASSAU:STI96382,NASSAU,50.27,STILLPOINT WAY - 96382,_cte_leadsp
LS-004373,NASSAU:DEL1013,NASSAU,50.27,DEL WEBB PKWY - 1013,_cte_leadsp
LS-000719,NORTH:DET4735,BUCKMAN,50.3,DETAILLE DR - 4735,_cte_lead
LS-001184,EAST:KER102-1,ARLINGTON EAST,28.3,KERNAN BLVD N - 102,_cte_leadsp
LS-004149,SOUTH:TOW11178,GREENLAND,50.27,TOWN VIEW DR - 11178,_cte_leadsp
LS-004224,WEST:WAB5343,BUCKMAN,50.3,WABASH BLVD - 5343,_cte_leadsp
LS-004301,NORTH:GRE5812,BUCKMAN,50.3,GRETA CT - 5812,_cte_leadsp
LS-004301,NORTH:GRE5812,BUCKMAN,50.3,GRETA CT - 5812,_cte_leadsp
LS-004347,STJOHNS:WIN14101,MANDARIN,50.27,WIND ROW DR - 14101,_cte_leadsp
LS-004366,WEST:LIL8574,BUCKMAN,50.27,LILIAS CIR - 8574,_cte_leadsp
LS-004368,STJOHNS:CAI750,GREENLAND,50.26548246,CAIDEN DR - 750,_cte_leadsp
LS-004378,WEST:ELM8699,SOUTHWEST,50.27,ELMO LN - 8699,_cte_leadsp
LS-004394,STJOHNS:RAC4636,BLACKS FORD,63.62,RACE TRACK RD - 4636,_cte_leadsp
LS-004379,NASSAU:LIN504,NASSAU,78.54,LINGER LONGER AVE - 504,_cte_leadsp
LS-004408,STJOHNS:EVE12297,GREENLAND,63.62,EVER RANGE PKWY - 12297,_cte_leadsp
LS-001789,EAST:POM5838,MONTEREY,113.1,POMPANO DR - 5838,_cte_lead
LS-000160,EAST:ATL12570,ARLINGTON EAST,50.3,ATLANTIC BLVD - 12570,_cte_lead
LS-001788,EAST:POI12621,ARLINGTON EAST,28.3,POINT PARK DR - 12621,_cte_lead
LS-000432,EAST:BLU12668,ARLINGTON EAST,50.3,BLUE EAGLE WAY - 12668,_cte_lead
LS-001437,EAST:MEA12785,ARLINGTON EAST,50.3,MEADOWSWEET LN - 12785,_cte_lead
LS-001973,EAST:SAN5000,BUCKMAN,38.5,SAN JOSE BLVD - 5000,_cte_leadsp
LS-001688,EAST:PAT2450,BUCKMAN,28.3,PATSY ANNE DR - 2450,_cte_lead
LS-001867,EAST:RIC4903,BUCKMAN,28.3,RICHARD ST - 4903,_cte_lead
LS-001941,SOUTH:SAL6903,ARLINGTON EAST,78.5,SALISBURY RD - 6903,_cte_lead
LS-002088,SOUTH:SOU9586,ARLINGTON EAST,28.3,SOUTHBROOK DR - 9586,_cte_lead
LS-001087,SOUTH:HIL8051,BUCKMAN,28.3,HILSDALE RD - 8051,_cte_lead
LS-000372,SOUTH:BEL3329,ARLINGTON EAST,28.3,BELFORT RD - 3329,_cte_lead
LS-002075,SOUTH:SLE4302,ARLINGTON EAST,28.3,SLEIMAN PKWY - 4302,_cte_lead
LS-000696,SOUTH:DEE4831,ARLINGTON EAST,78.5,DEER LAKE DR E - 4831,_cte_lead
LS-001703,SOUTH:PER8784,ARLINGTON EAST,50.3,PERIMETER PARK BLVD - 8784,_cte_leadsp
LS-000710,SOUTH:DEE7709,ARLINGTON EAST,19.63495408,DEERWOOD POINT PL - 7709,_cte_lead
LS-001187,EAST:FIR5192,ARLINGTON EAST,50.3,FIRST COAST TECH PKWY - 5192,_cte_lead
LS-002007,EAST:SAN4950,ARLINGTON EAST,78.5,SAN PABLO RD S - 4950,_cte_lead
LS-000349,SOUTH:BEA2860,MANDARIN,19.63495408,BEAUCLERC RD - 2860,_cte_leadsp
LS-002231,SOUTH:SUN4083,MANDARIN,50.3,SUNBEAM RD - 4083,_cte_lead
LS-001957,SOUTH:SAN10391,MANDARIN,28.3,SAN JOSE BLVD - 10391,_cte_lead
LS-001365,SOUTH:LOS4440,MANDARIN,28.3,LOSCO RD - 4440,_cte_lead
LS-001105,SOUTH:HOO10142,MANDARIN,28.3,HOOD RD - 10142,_cte_leadsp
LS-001934,SOUTH:SAB8245,ARLINGTON EAST,28.3,SABAL OAK LN - 8245,_cte_lead
LS-001750,SOUTH:PHI6752,ARLINGTON EAST,50.3,PHILLIPS INDUSTRIAL BLVD - 6752,_cte_lead
LS-000098,SOUTH:ALU11220,ARLINGTON EAST,113.1,ALUMNI WAY - 11220,_cte_leadsp
LS-001160,EAST:JOH2465,ARLINGTON EAST,28.3,JOHN PROM BLVD - 2465,_cte_lead
LS-000753,NORTH:DUN3000,CEDAR BAY,78.5,DUNN AVE - 3000,_cte_leadsp
LS-001026,NORTH:HAR10991,CEDAR BAY,50.3,HARTS RD - 10991,_cte_leadsp
LS-000485,NORTH:BRO1530,CEDAR BAY,19.63495408,BROWARD RD - 1530,_cte_lead
LS-000226,NORTH:BAI74,CEDAR BAY,28.3,BAISDEN RD - 74,_cte_lead
LS-001770,NORTH:PIN861,CEDAR BAY,28.3,PINE MOSS RD - 861,_cte_lead
LS-000634,EAST:COR1706,ARLINGTON EAST,28.3,CORPORATE SQUARE BLVD - 1706,_cte_leadsp
LS-000385,EAST:BIG3891,ARLINGTON EAST,50.3,BIGGIN CHURCH RD W - 3891,_cte_lead
LS-000512,EAST:CAN14051,ARLINGTON EAST,28.3,CANYON FALLS DR S - 14051,_cte_lead
LS-002003,EAST:SAN2702,ARLINGTON EAST,50.3,SAN PABLO RD S - 2702,_cte_lead
LS-000654,NORTH:CRE13993,CEDAR BAY,50.3,CRESTWICK DR E - 13993,_cte_lead
LS-002033,WEST:SEM1103,BUCKMAN,28.3,SEMINOLE AVE - 1103,_cte_lead
LS-000476,WEST:BRO6630,BUCKMAN,50.3,BROADWAY AVE - 6630,_cte_lead
LS-002052,WEST:SHI5490,SOUTHWEST,28.3,SHINDLER DR - 5490,_cte_lead
LS-000658,WEST:CRY9598,SOUTHWEST,50.3,CRYSTAL SPRINGS RD - 9598,_cte_leadsp
LS-000992,WEST:GRE1990,BUCKMAN,50.3,GREENWOOD AVE - 1990,_cte_lead
LS-001222,WEST:LAK1755,BUCKMAN,113.1,LAKE SHORE BLVD - 1755,_cte_lead
LS-001492,WEST:MOR5631,SOUTHWEST,28.3,MORET DR E - 5631,_cte_lead
LS-002054,WEST:SHI7520,SOUTHWEST,28.3,SHINDLER DR - 7520,_cte_lead
LS-001136,WEST:INV7702,SOUTHWEST,28.3,INVERMERE BLVD - 7702,_cte_lead
LS-000368,WEST:BEE8622,SOUTHWEST,28.3,BEECHFERN LN E - 8622,_cte_lead
LS-000116,WEST:ARG6491,SOUTHWEST,100,ARGYLE FOREST BLVD - 6491,_cte_lead
LS-000570,WEST:CHE8550,SOUTHWEST,28.3,CHESWICK OAK AVE - 8550,_cte_lead
LS-001390,SOUTH:MAN12931,MANDARIN,28.3,MANDARIN RD - 12931,_cte_lead
LS-001891,SOUTH:RIV1737,MANDARIN,28.3,RIVERGATE TRL - 1737,_cte_lead
LS-001965,SOUTH:SAN12200,MANDARIN,50.3,SAN JOSE BLVD - 12200,_cte_lead
LS-001040,SOUTH:HEA11745,MANDARIN,28.3,HEATHER GROVE LN - 11745,_cte_lead
LS-001646,SOUTH:OLD11969,MANDARIN,50.3,OLDFIELD POINT DR - 11969,_cte_lead
LS-000721,STJOHNS:DEW801,JCP,28.3,DEWBERRY DR - 801,_cte_leadsp
LS-001396,SOUTH:MAN2235,BUCKMAN,58.5,MANEY DR - 2235,_cte_lead
LS-000763,EAST:DUS901,ARLINGTON EAST,28.3,DUSKIN DR - 901,_cte_lead
LS-001267,EAST:LAN2421,ARLINGTON EAST,19.63495408,LANSDOWNE DR - 2421,_cte_lead
LS-000057,EAST:ABB3215,ARLINGTON EAST,70.9,ABBEYFIELD LN - 3215,_cte_lead
LS-002010,EAST:SAN3446,ARLINGTON EAST,19.63495408,SANDBURG RD - 3446,_cte_lead
LS-001281,EAST:LEE3596,ARLINGTON EAST,50.3,LEESBURG DR - 3596,_cte_lead
LS-000813,NORTH:EDG904,BUCKMAN,28.3,EDGEWOOD AVE W - 904,_cte_leadsp
LS-000891,NORTH:FLO2751,BUCKMAN,19.63495408,FLORADALE DR S - 2751,_cte_lead
LS-001357,NORTH:LON5175,BUCKMAN,28.3,LONGLEAF ST - 5175,_cte_lead
LS-000083,EAST:ALD12106,ARLINGTON EAST,28.3,ALDEN RD - 12106,_cte_lead
LS-000667,EAST:CUR13410,ARLINGTON EAST,50.3,CURRITUCK DR N - 13410,_cte_lead
LS-001929,EAST:RUN1350,ARLINGTON EAST,28.3,RUNNING RIVER RD - 1350,_cte_lead
LS-002456,EAST:WIN12665,ARLINGTON EAST,28.3,WINDY WILLOWS DR N - 12665,_cte_lead
LS-000401,EAST:BLA460,ARLINGTON EAST,28.3,BLAGDON CT - 460,_cte_lead
LS-002391,NORTH:WAS600,BUCKMAN,19.63495408,WASHINGTON ST N - 600,_cte_lead
LS-002158,EAST:STA5805,BUCKMAN,28.3,ST AUGUSTINE RD - 5805,_cte_leadsp
LS-000439,SOUTH:BOA3500,ARLINGTON EAST,50.3,BOATWRIGHT WAY - 3500,_cte_lead
LS-000441,SOUTH:BON6961,ARLINGTON EAST,50.3,BONNEVAL RD - 6961,_cte_lead
LS-001518,SOUTH:NAT8205,ARLINGTON EAST,50.3,NATIONS WAY - 8205,_cte_lead
LS-000371,SOUTH:BEL7803,ARLINGTON EAST,50.3,BELFORT PKWY - 7803,_cte_lead
LS-001099,SOUTH:HOL7871,ARLINGTON EAST,38.5,HOLLYRIDGE RD - 7871,_cte_lead
LS-000571,EAST:CHE13225,ARLINGTON EAST,78.5,CHETS CREEK BLVD - 13225,_cte_lead
LS-002436,EAST:WIL13812,ARLINGTON EAST,50.3,W M DAVIS PKWY W - 13812,_cte_lead
LS-000147,SOUTH:ARU9099,MANDARIN,50.3,ARUNDEL WAY - 9099,_cte_lead
LS-002387,SOUTH:WAL4269,MANDARIN,28.3,WALNUT BEND - 4269,_cte_lead
LS-001388,SOUTH:MAN11741,MANDARIN,28.3,MANDARIN RD - 11741,_cte_lead
LS-001961,SOUTH:SAN11247,MANDARIN,50.3,SAN JOSE BLVD - 11247,_cte_lead
LS-001368,SOUTH:LOS5141,MANDARIN,19.63495408,LOSCO RD - 5141,_cte_lead
LS-000148,SOUTH:ASH10031,ARLINGTON EAST,28.3,ASHFORD CROSSING DR - 10031,_cte_lead
LS-000254,SOUTH:BAY10702,ARLINGTON EAST,144,BAYMEADOWS RD - 10702,_cte_lead
LS-000374,SOUTH:BEL10222,ARLINGTON EAST,28.3,BELLE RIVE BLVD - 10222,_cte_lead
LS-002275,SOUTH:TIM9025,ARLINGTON EAST,50.3,TIMBERLIN LAKE RD - 9025,_cte_lead
LS-001363,SOUTH:LOR4008,MANDARIN,28.3,LORETTO RD - 4008,_cte_lead
LS-002400,SOUTH:WEA4174,MANDARIN,28.3,WEATHERWOOD ESTATES DR - 4174,_cte_lead
LS-001805,SOUTH:PRA12250,MANDARIN,50.3,PRAIRIE VIEW DR - 12250,_cte_lead
LS-001104,SOUTH:HOO12403,MANDARIN,50.3,HOOD LANDING RD - 12403,_cte_lead
LS-000399,STJOHNS:BLA921,JCP,28.3,BLACKBERRY LN - 921,_cte_leadsp
LS-002009,EAST:SAN1767,ARLINGTON EAST,50.3,SANDALWOOD BLVD - 1767,_cte_lead
LS-001269,EAST:LAN2841,ARLINGTON EAST,50.3,LANTANA LAKES DR E - 2841,_cte_lead
LS-000962,EAST:GOL12005,ARLINGTON EAST,19.63495408,GOLDENROD CIR N - 12005,_cte_lead
LS-000384,EAST:BIG13215,ARLINGTON EAST,78.5,BIGGIN CHURCH RD S - 13215,_cte_lead
LS-001383,EAST:MAJ3482,ARLINGTON EAST,28.3,MAJESTIC OAKS DR - 3482,_cte_lead
LS-000529,EAST:CAS2499,ARLINGTON EAST,19.63495408,CASTAWAY DR - 2499,_cte_lead
LS-000511,EAST:CAN13996,ARLINGTON EAST,19.63495408,CANOPY OVERLOOK CT - 13996,_cte_lead
LS-000489,NORTH:BRY250,BUCKMAN,113.1,BRYAN ST - 250,_cte_lead
LS-002466,NORTH:WOO10340,CEDAR BAY,50.3,WOODLEY CREEK BLVD - 10340,_cte_lead
LS-001695,NORTH:PEC14201,CEDAR BAY,28.3,PECAN PARK RD - 14201,_cte_lead
LS-001696,NORTH:PEC14300,CEDAR BAY,50.3,PECAN PARK RD - 14300,_cte_lead
LS-001477,NORTH:MON5447,BUCKMAN,28.3,MONCRIEF RD W - 5447,_cte_lead
LS-001471,NORTH:MIS4840,BUCKMAN,19.63495408,MISSISSIPPI CT - 4840,_cte_lead
LS-000580,NORTH:CIV7150,CEDAR BAY,28.3,CIVIC CLUB DR - 7150,_cte_lead
LS-002402,WEST:WEL747,BUCKMAN,28.3,WELLHOUSE DR - 747,_cte_lead
LS-001123,WEST:IME1492,BUCKMAN,50.3,IMESON RD - 1492,_cte_lead
LS-002044,WEST:SHE2410,SOUTHWEST,28.3,SHELBY CREEK RD W - 2410,_cte_lead
LS-001435,WEST:MEA10342,SOUTHWEST,50.3,MEADOW POINT DR - 10342,_cte_lead
LS-002460,WEST:WIN1089,SOUTHWEST,28.3,WINSTONIAN WAY ST - 1089,_cte_lead
LS-002397,WEST:WAT5214,BUCKMAN,19.63495408,WATERSIDE DR - 5214,_cte_lead
LS-000019,WEST:1015640,SOUTHWEST,78.5,101ST ST - 5640,_cte_lead
LS-001652,WEST:ORT5004,SOUTHWEST,19.63495408,ORTEGA FARMS BLVD - 5004,_cte_lead
LS-001226,WEST:LAM5391,SOUTHWEST,80,LAMAR DR N - 5391,_cte_lead
LS-001820,WEST:QUA7998,SOUTHWEST,50.3,QUAIL COVE LN - 7998,_cte_lead
LS-000662,WEST:CUM8007,SOUTHWEST,28.3,CUMBERLAND GAP TRL - 8007,_cte_lead
LS-000568,WEST:CHE336,SOUTHWEST,40.7,CHESWICK OAK AVE - 336,_cte_lead
LS-000605,WEST:COL5620,SOUTHWEST,78.5,COLLINS RD - 5620,_cte_lead
LS-000887,STJOHNS:FLO2301,JCP,50.3,FLORA BRANCH BLVD - 2301,_cte_leadsp
LS-000431,NORTH:BLO9233,CEDAR BAY,50.3,BLOUNT ISLAND BLVD - 9233,_cte_lead
LS-001668,SOUTH:PAD3161,MANDARIN,50.3,PADDLE BOAT LN - 3161,_cte_lead
LS-001092,SOUTH:HOG7551,BUCKMAN,28.3,HOGAN RD - 7551,_cte_leadsp
LS-002262,SOUTH:TER6411,BUCKMAN,55.2,TERRY RD - 6411,_cte_lead
LS-000839,SOUTH:EME3454,ARLINGTON EAST,19.63495408,EMERALD ISLE CIR W - 3454,_cte_lead
LS-001197,NORTH:KIN5730,BUCKMAN,144,KINLOCK DR S - 5730,_cte_lead
LS-000942,NORTH:GAT8860,BUCKMAN,28.3,GATWICK CIR - 8860,_cte_lead
LS-002025,NORTH:SCO8850,BUCKMAN,28.3,SCOTT WOODS DR W - 8850,_cte_lead
LS-001201,WEST:KNO1140,SOUTHWEST,19.63495408,KNOLL DR W - 1140,_cte_lead
LS-000033,WEST:1037960,SOUTHWEST,78.5,103RD ST - 7960,_cte_lead
LS-002028,WEST:SEB1009,BUCKMAN,28.3,SEBA ST - 1009,_cte_lead
LS-000214,WEST:ATL5791,BUCKMAN,78.5,ATLEE AVE - 5791,_cte_lead
LS-001089,EAST:HOD1705,ARLINGTON EAST,400,HODGES BLVD - 1705,_cte_leadsp
